  QueueTimes | ServiceTimes | SojournTimes
       0.054 |        0.009 |        0.063
       0.053 |        0.010 |        0.063
       0.020 |        0.008 |        0.028
       0.057 |        0.023 |        0.080
       0.053 |        0.024 |        0.077
       0.053 |        0.006 |        0.059
       0.053 |        0.009 |        0.062
       0.053 |        0.018 |        0.072
       0.053 |        0.007 |        0.060
       0.053 |        0.005 |        0.058
       0.053 |        0.016 |        0.069
       0.053 |        0.007 |        0.061
       0.053 |        0.005 |        0.058
       0.032 |        0.021 |        0.053
       0.012 |        0.018 |        0.030
       0.053 |        0.027 |        0.081
       0.064 |        0.021 |        0.085
       0.075 |        0.034 |        0.109
       0.034 |        0.015 |        0.049
       0.054 |        0.007 |        0.061
       0.023 |        0.039 |        0.062
       0.054 |        0.017 |        0.071
       0.053 |        0.007 |        0.060
       0.053 |        0.008 |        0.061
       0.004 |        0.022 |        0.026
       0.053 |        0.020 |        0.073
       0.053 |        0.022 |        0.075
       0.053 |        0.005 |        0.058
       0.038 |        0.021 |        0.059
       0.053 |        0.021 |        0.074
       0.053 |        0.008 |        0.061
       0.053 |        0.006 |        0.059
       0.053 |        0.018 |        0.071
       0.036 |        0.010 |        0.046
       0.059 |        0.008 |        0.067
       0.055 |        0.007 |        0.062
       0.061 |        0.038 |        0.099
       0.054 |        0.008 |        0.062
       0.053 |        0.005 |        0.059
       0.053 |        0.021 |        0.074
       0.035 |        0.016 |        0.050
       0.053 |        0.022 |        0.075
       0.053 |        0.022 |        0.075
       0.024 |        0.005 |        0.030
       0.053 |        0.009 |        0.062
       0.053 |        0.010 |        0.062
       0.054 |        0.030 |        0.084
       0.053 |        0.015 |        0.068
       0.053 |        0.028 |        0.081
       0.053 |        0.014 |        0.066
       0.053 |        0.007 |        0.060
       0.054 |        0.009 |        0.063
       0.054 |        0.032 |        0.086
       0.053 |        0.007 |        0.060
       0.030 |        0.032 |        0.061
       0.053 |        0.009 |        0.062
       0.053 |        0.014 |        0.067
       0.053 |        0.024 |        0.077
       0.053 |        0.017 |        0.070
       0.055 |        0.012 |        0.067
       0.053 |        0.029 |        0.082
       0.053 |        0.022 |        0.075
       0.053 |        0.027 |        0.080
       0.036 |        0.009 |        0.045
       0.053 |        0.006 |        0.059
       0.053 |        0.034 |        0.087
       0.088 |        0.009 |        0.097
       0.053 |        0.010 |        0.063
       0.061 |        0.037 |        0.098
       0.002 |        0.018 |        0.021
       0.054 |        0.037 |        0.091
       0.053 |        0.035 |        0.088
       0.013 |        0.010 |        0.023
       0.054 |        0.009 |        0.064
       0.053 |        0.032 |        0.086
       0.069 |        0.041 |        0.109
       0.022 |        0.017 |        0.039
       0.033 |        0.030 |        0.064
       0.053 |        0.014 |        0.067
       0.053 |        0.019 |        0.072
       0.054 |        0.022 |        0.076
       0.007 |        0.036 |        0.044
       0.053 |        0.033 |        0.086
       0.070 |        0.012 |        0.083
       0.048 |        0.009 |        0.057
       0.054 |        0.008 |        0.062
       0.059 |        0.034 |        0.093
       0.080 |        0.006 |        0.086
       0.019 |        0.021 |        0.040
       0.057 |        0.034 |        0.092
       0.042 |        0.010 |        0.052
       0.054 |        0.019 |        0.072
       0.053 |        0.028 |        0.082
       0.054 |        0.045 |        0.098
       0.081 |        0.041 |        0.123
       0.088 |        0.027 |        0.114
       0.054 |        0.008 |        0.062
       0.021 |        0.005 |        0.026
       0.053 |        0.032 |        0.085
       0.053 |        0.005 |        0.058
       0.029 |        0.034 |        0.063
       0.041 |        0.008 |        0.049
       0.054 |        0.121 |        0.175
       0.053 |        0.020 |        0.073
       0.053 |        0.036 |        0.089
       0.053 |        0.010 |        0.063
       0.053 |        0.033 |        0.086
       0.053 |        0.010 |        0.063
       0.053 |        0.007 |        0.060
       0.053 |        0.008 |        0.060
       0.053 |        0.007 |        0.060
       0.053 |        0.028 |        0.081
       0.022 |        0.029 |        0.051
       0.053 |        0.021 |        0.074
       0.053 |        0.123 |        0.176
       0.127 |        0.029 |        0.156
       0.082 |        0.005 |        0.087
       0.029 |        0.025 |        0.054
       0.053 |        0.007 |        0.060
       0.049 |        0.029 |        0.078
       0.075 |        0.137 |        0.212
       0.053 |        0.017 |        0.071
       0.053 |        0.009 |        0.062
       0.053 |        0.005 |        0.058
       0.053 |        0.015 |        0.068
       0.053 |        0.033 |        0.086
       0.053 |        0.019 |        0.072
       0.047 |        0.024 |        0.071
       0.053 |        0.007 |        0.060
       0.053 |        0.019 |        0.072
       0.056 |        0.032 |        0.089
       0.038 |        0.020 |        0.058
       0.023 |        0.010 |        0.032
       0.053 |        0.005 |        0.058
       0.053 |        0.017 |        0.070
       0.053 |        0.008 |        0.061
       0.055 |        0.022 |        0.078
       0.054 |        0.007 |        0.061
       0.053 |        0.024 |        0.077
       0.053 |        0.009 |        0.063
       0.063 |        0.034 |        0.097
       0.005 |        0.026 |        0.030
       0.053 |        0.006 |        0.059
       0.053 |        0.006 |        0.059
       0.053 |        0.129 |        0.182
       0.132 |        0.005 |        0.137
       0.053 |        0.009 |        0.062
       0.053 |        0.014 |        0.066
       0.045 |        0.020 |        0.065
       0.053 |        0.008 |        0.061
       0.053 |        0.009 |        0.061
       0.047 |        0.007 |        0.054
       0.053 |        0.019 |        0.072
       0.046 |        0.021 |        0.066
       0.053 |        0.009 |        0.061
       0.055 |        0.033 |        0.088
       0.053 |        0.027 |        0.081
       0.053 |        0.005 |        0.058
       0.054 |        0.138 |        0.191
       0.053 |        0.014 |        0.067
       0.053 |        0.022 |        0.075
       0.069 |        0.007 |        0.076
       0.044 |        0.125 |        0.169
       0.094 |        0.005 |        0.099
       0.035 |        0.102 |        0.137
       0.088 |        0.007 |        0.095
       0.071 |        0.008 |        0.078
       0.053 |        0.005 |        0.058
       0.053 |        0.015 |        0.068
       0.053 |        0.031 |        0.084
       0.053 |        0.009 |        0.062
       0.053 |        0.007 |        0.060
       0.057 |        1.110 |        1.167
       0.788 |        0.018 |        0.806
       0.555 |        0.024 |        0.578
       0.418 |        0.018 |        0.436
       0.083 |        0.009 |        0.091
       0.053 |        0.008 |        0.062
       0.053 |        0.005 |        0.058
       0.053 |        0.020 |        0.073
       0.053 |        0.025 |        0.078
       0.053 |        0.007 |        0.060
       0.054 |        0.005 |        0.059
       0.053 |        0.025 |        0.077
       0.053 |        0.008 |        0.061
       0.047 |        0.006 |        0.053
       0.005 |        0.008 |        0.013
       0.053 |        0.037 |        0.089
       0.053 |        0.015 |        0.068
       0.053 |        0.005 |        0.058
       0.053 |        0.118 |        0.171
       0.053 |        0.032 |        0.085
       0.027 |        0.005 |        0.032
       0.053 |        0.024 |        0.077
       0.064 |        0.007 |        0.070
       0.057 |        0.046 |        0.103
       0.054 |        0.009 |        0.063
       0.039 |        0.007 |        0.045
       0.055 |        0.027 |        0.082
       0.040 |        0.030 |        0.070
       0.053 |        0.032 |        0.085
       0.053 |        0.006 |        0.059
       0.028 |        0.031 |        0.059
       0.053 |        0.006 |        0.059
       0.040 |        0.007 |        0.047
       0.053 |        0.021 |        0.074
       0.076 |        0.009 |        0.085
       0.075 |        0.019 |        0.094
       0.054 |        0.006 |        0.059
       0.053 |        0.024 |        0.078
       0.026 |        0.020 |        0.045
       0.053 |        0.009 |        0.063
       0.052 |        0.009 |        0.061
       0.053 |        0.035 |        0.089
       0.054 |        0.010 |        0.063
       0.053 |        0.006 |        0.060
       0.027 |        0.019 |        0.046
       0.053 |        0.024 |        0.077
       0.062 |        0.019 |        0.081
       0.053 |        0.036 |        0.089
       0.057 |        0.035 |        0.092
       0.065 |        0.006 |        0.071
       0.053 |        0.007 |        0.060
       0.053 |        0.018 |        0.072
       0.027 |        0.016 |        0.042
